3d056b2da1bd9ad3d6d9e27c78440ecfae2e20b7,Wed, 4 Apr 2018 11:18:27 -0400:michaelpalumbo
a92b4dda39c9daf97aa44698aea0109fe88dc03a,Wed, 4 Apr 2018 11:03:43 -0400:michaelpalumbo
c203848809f16f719966457bb758d575698f4714,Tue, 3 Apr 2018 21:42:53 -0400:Graham Wakefield
8c3e88ab201f2f93543b895685a795e1863a785b,Tue, 3 Apr 2018 21:42:34 -0400:Graham Wakefield
dac123652a9c37dbee532f2e23c83898bcb350d5,Tue, 3 Apr 2018 21:42:23 -0400:Graham Wakefield
b95717dc285fd2ac59b69290d97332ddd4f5fb0d,Tue, 3 Apr 2018 21:41:53 -0400:Graham Wakefield
e03253908d233fddbc64f74ca456704ec7f9f392,Tue, 3 Apr 2018 21:41:24 -0400:Graham Wakefield
85356531f08a3c397d823d754162136281121073,Tue, 3 Apr 2018 21:41:12 -0400:Graham Wakefield
fd948730cf7d7620116d96e5c7967f70d0d30f23,Tue, 3 Apr 2018 21:38:53 -0400:Graham Wakefield
62f9e9d2b15820b4f44ddccc87fa390273e4a661,Tue, 3 Apr 2018 21:38:48 -0400:Graham Wakefield
37ad5342a83615d0449c76aa967a1205547a7600,Tue, 3 Apr 2018 21:36:18 -0400:Graham Wakefield
b4ce15a6a9e5710e66dd83f1ed74409f621f8801,Tue, 3 Apr 2018 21:36:08 -0400:Graham Wakefield
5fd13a1b444abdc39a05eb60bbb7f001f26df148,Tue, 3 Apr 2018 21:35:49 -0400:Graham Wakefield
79766aa5ab1b375206ebd3fc4c55ed6ba88d5e51,Tue, 3 Apr 2018 21:35:38 -0400:Graham Wakefield
1065324f76f7e00df41cc628490d2fe282432289,Tue, 3 Apr 2018 21:35:16 -0400:Graham Wakefield
7bb292358edcdd5f1b5cff8c4c53fd2c92744462,Tue, 3 Apr 2018 21:35:04 -0400:Graham Wakefield
9e9fb0791875ad743b2f616815d6d143cfdee6f0,Tue, 3 Apr 2018 21:34:10 -0400:Graham Wakefield
d9402e2d14339f9c6648f1c6b000878b279430a6,Tue, 3 Apr 2018 21:33:38 -0400:Graham Wakefield
7145ee68ca5a321efd8c0f8a3336aac3d1110bbc,Tue, 3 Apr 2018 21:32:44 -0400:Graham Wakefield
8a5f77501641259ed762b72dc5aace3061fe9ee2,Tue, 3 Apr 2018 21:32:38 -0400:Graham Wakefield
8bbd3b8f082e3ff78caca5bda77dd79982f0dde9,Tue, 3 Apr 2018 21:32:37 -0400:Graham Wakefield
0f3f02eeced0350204cae3e55ea4393ec0ea3b65,Tue, 3 Apr 2018 21:32:34 -0400:Graham Wakefield
6bb291865babd5357f9b97eaa5770ffebecaa9c4,Tue, 3 Apr 2018 21:32:25 -0400:Graham Wakefield
4931d558e0a779e0b3c34d374eb740dc655b817d,Tue, 3 Apr 2018 21:32:02 -0400:Graham Wakefield
7fe5925983e97d719e82a3e7003e585cf4e86388,Tue, 3 Apr 2018 21:31:58 -0400:Graham Wakefield
873f3992f2b906a66a04fdc31acddbea28d00ad5,Tue, 3 Apr 2018 21:31:40 -0400:Graham Wakefield
89430589ea82d63ff899d5627f4a49310abc0bba,Tue, 3 Apr 2018 21:31:27 -0400:Graham Wakefield
845a97eddca003a77ba705102dff50d69fa2d9b7,Tue, 3 Apr 2018 21:30:53 -0400:Graham Wakefield
e260f367c91a9d9ca392c69625b952a728e213ee,Tue, 3 Apr 2018 21:30:30 -0400:Graham Wakefield
eb53f2bc5acadcbc2d1b78758562a54f2cd64ba5,Tue, 3 Apr 2018 21:30:16 -0400:Graham Wakefield
ae1dceebcbc9ab8ba27830faaed5f0b3c63846fe,Tue, 3 Apr 2018 21:29:36 -0400:Graham Wakefield
82cf88b12f68e8f4f6f66c63c2e0e0cac114e2ee,Tue, 3 Apr 2018 21:29:19 -0400:Graham Wakefield
9525147dc1b256a8cb4cc64a9ec7fcd12c30bb09,Tue, 3 Apr 2018 21:29:09 -0400:Graham Wakefield
73b58b2d289224b931c94d42fec49428b01f2d57,Tue, 3 Apr 2018 21:28:59 -0400:Graham Wakefield
494f8801e30e8dc521c147b0fb2025f93ece604a,Tue, 3 Apr 2018 21:28:52 -0400:Graham Wakefield
6799e683b3b895325ae5ef051b9eeb1cd4cb2641,Tue, 3 Apr 2018 21:28:45 -0400:Graham Wakefield
e5c580f963e27d51a5d5170af753ee4c93fbbeb6,Tue, 3 Apr 2018 21:28:34 -0400:Graham Wakefield
9d9034874643eb4d0e626e714e245158fa6e716e,Tue, 3 Apr 2018 21:28:26 -0400:Graham Wakefield
ec891e7454905fda213efbe289c67f5e45d3a6e8,Tue, 3 Apr 2018 21:28:18 -0400:Graham Wakefield
36f8870f47c00d84550161b8bab52cedc6622887,Tue, 3 Apr 2018 21:28:05 -0400:Graham Wakefield
9fff9fbc6470a90386ceaf409bbd41ee84a7d9c6,Tue, 3 Apr 2018 21:27:18 -0400:Graham Wakefield
d8a03dbaaecc69496d66fd595ecdd47f6d52c342,Tue, 3 Apr 2018 21:26:55 -0400:Graham Wakefield
d9811b8bfb909fb2e6f42fe647349956ae9f9970,Tue, 3 Apr 2018 21:26:27 -0400:Graham Wakefield
1493bc2a0db80ba16e571bfdf62ad7ba7b7ed098,Tue, 3 Apr 2018 21:26:06 -0400:Graham Wakefield
946dfd164ce4586b68eb61469516f3fc6dae9f36,Tue, 3 Apr 2018 21:25:24 -0400:Graham Wakefield
5b43059ce57accb936b2ea433a2b8921bbc93e5c,Tue, 3 Apr 2018 21:23:33 -0400:Graham Wakefield
e2b969cc891744f62673e275aaba01e65777a26f,Tue, 3 Apr 2018 21:23:10 -0400:Graham Wakefield
d6c4281a098c6b9f0ebd98d5983f1bb72032fb2c,Tue, 3 Apr 2018 21:22:41 -0400:Graham Wakefield
c798316c13c789c37030459b4db505e1d066fbec,Tue, 3 Apr 2018 21:22:32 -0400:Graham Wakefield
ce12a60d2ed02861caeea13cc67921dfd383f2b0,Tue, 3 Apr 2018 21:22:10 -0400:Graham Wakefield
57e5172ca35875771777793468500591742b08ec,Tue, 3 Apr 2018 21:21:15 -0400:Graham Wakefield
88e29c2b7771c469347d0f76445e34cdc28f8be6,Tue, 3 Apr 2018 21:20:33 -0400:Graham Wakefield
c353465855892a97290787bb504dbe39e230f690,Tue, 3 Apr 2018 21:20:18 -0400:Graham Wakefield
3da7ef1c3d5ceed053efaca3b4f8ffb44dc38347,Tue, 3 Apr 2018 21:20:14 -0400:Graham Wakefield
d1bf296cb845ec9628d9b0b49c54472a832a4d99,Tue, 3 Apr 2018 21:19:54 -0400:Graham Wakefield
d15d51cdd45c120cc6ba0a7b2e4878b5702cd9b8,Tue, 3 Apr 2018 21:19:34 -0400:Graham Wakefield
e4188d6b6cc27157f3cd3af4dc6796e107443794,Tue, 3 Apr 2018 21:19:25 -0400:Graham Wakefield
a1774d82481fe8efd3026a414131a0a582f07c31,Tue, 3 Apr 2018 21:18:28 -0400:Graham Wakefield
c405ed9aa4bcf24ce55ddbb7315504069145cfe1,Tue, 3 Apr 2018 21:18:15 -0400:Graham Wakefield
3ec16f8c508aa79884ae60f48bd073e4fb74ebdd,Tue, 3 Apr 2018 21:17:36 -0400:Graham Wakefield
8400a7268e777e0d31dff8187049a54eb1ab1f26,Tue, 3 Apr 2018 21:17:33 -0400:Graham Wakefield
23f54797da2807e6e727afd9db35bea8482e7891,Tue, 3 Apr 2018 21:17:29 -0400:Graham Wakefield
320b83251e79bb19b6c967b3beac2a0246b4cff3,Tue, 3 Apr 2018 21:17:26 -0400:Graham Wakefield
04edba4075055a7addb9cbf34de6a41519f04070,Tue, 3 Apr 2018 21:16:43 -0400:Graham Wakefield
8a65e743da9f180fdbcf03b7bc67dca33c9161e9,Tue, 3 Apr 2018 21:16:33 -0400:Graham Wakefield
6b6101449c38d216f34d6e7fc9ae2e0bc111e98b,Tue, 3 Apr 2018 21:16:05 -0400:Graham Wakefield
9ac2af223d4486ee20ef3272b186e78763b63cc6,Tue, 3 Apr 2018 21:15:33 -0400:Graham Wakefield
02a8445ba2a00e949c0e38785b2edaf9530c97d0,Tue, 3 Apr 2018 21:14:41 -0400:Graham Wakefield
447fb756990b94ff3974c7ba6e7b8af716d6d324,Tue, 3 Apr 2018 21:14:38 -0400:Graham Wakefield
982d889fb07779f936ea92bdca9f09b9015ae193,Tue, 3 Apr 2018 21:14:22 -0400:Graham Wakefield
1bd8f1208d6dc6ab45a5e638ec63082b703880a6,Tue, 3 Apr 2018 21:13:27 -0400:Graham Wakefield
456ca02dc6b5b435bec6d55726982f25afe040e2,Tue, 3 Apr 2018 21:13:02 -0400:Graham Wakefield
21c66e1d2a0f3f00970c505b19c689783ef6fcfe,Tue, 3 Apr 2018 21:12:51 -0400:Graham Wakefield
f68dbca6ab6046b218abb4f1e6cc1cb45753ee26,Tue, 3 Apr 2018 21:12:47 -0400:Graham Wakefield
1a0cc26de64aecf692e0461d83a6d6387215588c,Tue, 3 Apr 2018 21:11:48 -0400:Graham Wakefield
51dd2c37c229f3a11cdca3e5cdeccb370dc5a292,Tue, 3 Apr 2018 21:07:41 -0400:Graham Wakefield
a14a637195c37f65196270610f6031d79bce329f,Tue, 3 Apr 2018 21:02:02 -0400:Graham Wakefield
80466e14eb7f932481aef13480e689de4e6d5069,Tue, 3 Apr 2018 20:57:57 -0400:Graham Wakefield
2657a3660e99a26f8ba86acdd3cedee545fbdb59,Tue, 3 Apr 2018 20:50:46 -0400:Graham Wakefield
a88fadfa089f7164219918d3ea699f5144fd6525,Tue, 3 Apr 2018 20:47:10 -0400:Graham Wakefield
e6fab9deb3f3f947cd6c09cc6dfeca55a8fa9dbd,Tue, 3 Apr 2018 20:46:41 -0400:Graham Wakefield
9d7aa440f39d3a19da73e2ecb1b09a6631e16f5a,Tue, 3 Apr 2018 20:45:54 -0400:Graham Wakefield
3f7f7dddb8bf0b6482cc10eb7e1fb667b9252501,Tue, 3 Apr 2018 19:19:23 -0400:Graham Wakefield
00c5e0deddb0694f521ff3889d4570ae9021c566,Tue, 3 Apr 2018 16:18:16 -0400:Graham Wakefield
a9413fe9069f17aa1764e9e5c9d3b506c2833d42,Tue, 3 Apr 2018 15:32:39 -0400:michaelpalumbo
2542a2e5c4d6ab3d46a831f1193c87189d62b297,Tue, 3 Apr 2018 12:54:29 -0400:Graham Wakefield
8ac7dcc0d9eb86ac21435f22de9f72b5c97ed05b,Mon, 2 Apr 2018 18:06:24 -0400:michaelpalumbo
90bc3ac0b50027a9034e8aa4da02fc2b57ed7b74,Mon, 2 Apr 2018 18:04:58 -0400:michaelpalumbo
674c8ee42a5b0ef8418867a3007ddd36d1b87b96,Mon, 2 Apr 2018 18:02:21 -0400:michaelpalumbo
bd7a02a5dee961f660860d675af00feb9ebe7d26,Mon, 2 Apr 2018 17:05:30 -0400:michaelpalumbo
28c0f2d22df6811d997cb2cc146db07fc3070183,Mon, 2 Apr 2018 17:04:44 -0400:michaelpalumbo
0eaf63d77c03326ec790b788949198669bee04de,Mon, 2 Apr 2018 16:27:28 -0400:michaelpalumbo
d5f91e9d4639da0d585bd74b28495b622b28e401,Mon, 2 Apr 2018 16:22:03 -0400:michaelpalumbo
fe62c3d93c70cdc0fec8fe171bac865a71bfa3a8,Mon, 2 Apr 2018 16:14:22 -0400:michaelpalumbo
0a7656a651f79add30152473d7b59d354334fa12,Mon, 2 Apr 2018 16:14:09 -0400:michaelpalumbo
0640bbc5c5915c82ba64a25b64258d632e5746fe,Mon, 2 Apr 2018 16:13:40 -0400:michaelpalumbo
cd2d491480d9a46a2c4d27e55a355457160c4c4c,Mon, 2 Apr 2018 16:13:34 -0400:michaelpalumbo
fea80d376a405f973f82e6ef8f08aa6a28d0be04,Mon, 2 Apr 2018 16:12:20 -0400:michaelpalumbo
b12987afec9744f09258f2dc01dd5039e9aefcf8,Mon, 2 Apr 2018 16:11:29 -0400:michaelpalumbo
eb528257538e603513b0de406b66e7c39395ba7c,Mon, 2 Apr 2018 16:09:57 -0400:michaelpalumbo
157dace5bbbd7e43cee2249b8a47594ec80fe267,Mon, 2 Apr 2018 16:01:31 -0400:michaelpalumbo
2bf8249fa2dea3c0ca9359fe3f306a1ce1fc90c5,Mon, 2 Apr 2018 16:00:38 -0400:michaelpalumbo
f277f0a0d04d9f766871c51ff75d323009b34357,Mon, 2 Apr 2018 16:00:17 -0400:michaelpalumbo
702a536944960691ae06bc3a807eb368e5d40aab,Mon, 2 Apr 2018 15:51:36 -0400:michaelpalumbo
1a9bc547ab8c3e9284b63089a4d52943755fb1f4,Mon, 2 Apr 2018 15:27:25 -0400:michaelpalumbo
f8a564143ec2452845d13ee613950d1c6d7419d4,Mon, 2 Apr 2018 15:20:27 -0400:michaelpalumbo
43ed9b872c28d02f9712b26782c4150a1e7ce743,Mon, 2 Apr 2018 15:19:36 -0400:michaelpalumbo
dd20fbf623f9455c631cbaeda2ccbc1476e8cd17,Mon, 2 Apr 2018 14:59:44 -0400:michaelpalumbo
cdd1f33dcba46aaa192756c6ee48ccecd18af135,Mon, 2 Apr 2018 14:56:57 -0400:michaelpalumbo
744be9d47d7405b891e391de27064d207745bb8e,Mon, 2 Apr 2018 14:55:31 -0400:michaelpalumbo
1968b789e8486b7fd0b81a81cbd522bc5f3a5366,Mon, 2 Apr 2018 14:50:31 -0400:michaelpalumbo
e4f3cad1cc6f68476a67107ab3ffacdd29b4e97a,Mon, 2 Apr 2018 14:46:56 -0400:michaelpalumbo
a7388558f99a0c75fe8884980b33d7e644a3112b,Mon, 2 Apr 2018 14:02:49 -0400:michaelpalumbo
661a254a1bbb134820e1f866979ab4cc0a83fd2e,Mon, 2 Apr 2018 13:51:11 -0400:michaelpalumbo
acff3aba09a0eb432904c9ff3ff1e4f35a596ce9,Thu, 29 Mar 2018 17:04:23 -0400:michaelpalumbo
1163c4f43b29fc2a891097be5e6d7bfd7ab6f35f,Thu, 29 Mar 2018 17:04:12 -0400:michaelpalumbo
455205c41aba63837ec02cb88c4e8a6ab7fdc469,Thu, 29 Mar 2018 16:58:18 -0400:michaelpalumbo
d402cb979aac8d6503ea1b8c8e1db24c493be694,Thu, 29 Mar 2018 16:55:29 -0400:michaelpalumbo
8958686f85d4cbbdeecb84df62ed3778fa068019,Thu, 29 Mar 2018 16:49:34 -0400:michaelpalumbo
bc64b7de3af5e128a6e17d9b38344396c5f0cbe2,Thu, 29 Mar 2018 12:38:57 -0400:michaelpalumbo
56d96e6bb340ecf43891c847ee5265a9f44a1feb,Thu, 29 Mar 2018 12:37:31 -0400:michaelpalumbo
9e87b1f9c707c322d03ad1e4db4ced794b058903,Thu, 29 Mar 2018 10:56:38 -0400:Graham Wakefield
8bbe0f0ad91f3fdb5c23281ae778959b37bedce6,Thu, 29 Mar 2018 10:55:09 -0400:Graham Wakefield
1694a59360a578496862f919e9bd7f62f7dfbc69,Thu, 29 Mar 2018 10:55:00 -0400:Graham Wakefield
c1973f90a36fdb822e6da36224379106270d9d38,Thu, 29 Mar 2018 10:54:49 -0400:Graham Wakefield
0ff9f9abfa88150545ac9b14086f788c22df0340,Thu, 29 Mar 2018 10:54:03 -0400:Graham Wakefield
6f467dcf28b4e6e58ba78bf51b7260d3d40ae192,Thu, 29 Mar 2018 10:53:58 -0400:Graham Wakefield
3f94d484e748aa782c8cee0f70ec544f18d44cec,Thu, 29 Mar 2018 10:53:52 -0400:Graham Wakefield
cc1ac3d9b6370198152ff6740bb652299451fb4f,Thu, 29 Mar 2018 10:53:49 -0400:Graham Wakefield
c24e6df7d3dd8ee585bdefeb6a8c59dc5cf58c0d,Thu, 29 Mar 2018 10:53:39 -0400:Graham Wakefield
dd99a4b3b9e39f31d3ed602a415060f18e8af794,Thu, 29 Mar 2018 10:53:06 -0400:Graham Wakefield
13452df84b25853d80545da14f83e39ff91692e1,Thu, 29 Mar 2018 10:52:59 -0400:Graham Wakefield
3a9255db3734ea6aa56f4f9aa28c3ed25a251018,Thu, 29 Mar 2018 10:52:50 -0400:Graham Wakefield
bb041f9811c0735aaeea8f6557ed64b32fdd16d3,Thu, 29 Mar 2018 10:52:34 -0400:Graham Wakefield
2d32b8686544048074cc75425dd2e8cde92e6fd5,Thu, 29 Mar 2018 10:52:23 -0400:Graham Wakefield
728b6af97f60f667a774d36f1dfed5b5d27e192c,Thu, 29 Mar 2018 10:52:01 -0400:Graham Wakefield
472effc0e7caa8f2505924d4eadd3e2b0c810436,Thu, 29 Mar 2018 10:51:42 -0400:Graham Wakefield
f2d85ad872e48883891e18c5e047870f1302e416,Thu, 29 Mar 2018 10:51:19 -0400:Graham Wakefield
b1e0863d45f9a25f456c7accfb8d05626fd91187,Thu, 29 Mar 2018 10:51:16 -0400:Graham Wakefield
d4da16aaac71524af64b67e354a8c9924a6288b5,Thu, 29 Mar 2018 10:51:03 -0400:Graham Wakefield
bd66203e2ee7c1555ba9a8c1aa58f82518fe39f1,Thu, 29 Mar 2018 10:50:59 -0400:Graham Wakefield
3d9a3dbf855a3c22206ec44b1dbf5710c38fecf1,Thu, 29 Mar 2018 10:50:50 -0400:Graham Wakefield
cd5913dfbfccc1468bbb8b0c8e1fc54a8db31aee,Thu, 29 Mar 2018 10:50:47 -0400:Graham Wakefield
